instance_id,solver_name,-t,-k,-i,-ni,-is,-mi,-fa,-ks,-r,-wi,-wk,-wa,-wr,-rwa,-swa,-swr,-rwr,building_solution_time,iterations_counter,improvements_counter,-r (restart) counter,improve_top_solution_success_counter,not_improvements_counter,no_families_to_remove_counter,unfeasible_add_random_families_counter,removal_number_values,mean_shaking_time,-mi limit reached,-is limit reached,-fa limit reached,-ks limit reached,reached_k_max_counter,discarded_get_best_neighbor,improvement_failures_counter,improvement_successes_counter,vnd_iterations_counter,mean_get_best_neighbor_time,final_iterations_without_improvement,vnds_k_values_counter,top_solutions,TTB,ITB,max_solutions_distance,initial_solution_obj_value,stopping_cause,execution_time,obj_value
instance01_bucket1,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,1,0,150,0,0,"{1: 74, 2: 75}",0.0000,11,3108,0,0,75,31518,3108,124,235,0.0069,150,"{1: 75, 2: 75}",['51206-0.00055s-0'],0.00055,0,0,51206,stop_iterations_without_improvement_limit,12.0808,51206
instance01_bucket2,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,255,7,2,1,248,0,15,"{1: 129, 2: 124}",0.0016,6,4526,0,53,124,45862,4526,137,351,0.0067,150,"{1: 131, 2: 124}","['51206-0.00072s-0', '54716-0.03619s-1', '61181-0.10830s-2', '68370-0.18353s-3', '68580-0.82911s-10', '69345-7.49350s-91', '69800-8.21880s-102', '70684-8.33502s-105']",8.33502,105,81,51206,stop_iterations_without_improvement_limit,17.5019,70684
instance01_bucket3,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,214,9,1,1,205,0,4038,"{1: 109, 2: 104}",0.0977,169,3660,117,4249,102,36758,3660,80,287,0.0196,0,"{1: 110, 2: 104}","['70684-0.00080s-0', '76259-0.37475s-3', '77491-1.45772s-13', '77624-2.54732s-18', '78012-9.26305s-46', '78415-9.91389s-51', '79460-11.17952s-55', '80529-35.15057s-124', '81283-58.10712s-205', '81645-60.05058s-214']",60.05058,214,81,70684,stop_cpu_time_limit,60.0506,81645
instance01_bucket4,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,197,1,1,0,196,0,3820,"{1: 98, 2: 98}",0.1041,45,2827,116,4016,98,28342,2827,36,229,0.0135,150,"{1: 99, 2: 98}","['81645-0.00102s-0', '83324-8.59171s-47']",8.59171,47,47,81645,stop_iterations_without_improvement_limit,41.4755,83324
instance01_bucket5,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,2134,"{1: 73, 2: 75}",0.0788,53,2211,53,2282,75,22163,2211,23,172,0.0141,150,"{1: 75, 2: 75}",['83324-0.00082s-0'],0.00082,0,0,83324,stop_iterations_without_improvement_limit,28.8530,83324
instance01_bucket6,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,165,1,1,0,164,0,1861,"{1: 82, 2: 82}",0.0629,126,2310,43,2025,82,23076,2310,22,185,0.0203,150,"{1: 83, 2: 82}","['83324-0.00068s-0', '83735-2.10882s-15']",2.10882,15,15,83324,stop_iterations_without_improvement_limit,36.0388,83735
instance01_bucket7,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,2552,"{1: 73, 2: 75}",0.0940,142,2120,73,2700,75,21124,2120,20,169,0.0222,150,"{1: 75, 2: 75}",['83735-0.00087s-0'],0.00087,0,0,83735,stop_iterations_without_improvement_limit,39.6466,83735
instance01_bucket8,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,2104,"{1: 73, 2: 75}",0.0780,146,2141,49,2252,75,21346,2141,23,172,0.0209,150,"{1: 75, 2: 75}",['83735-0.00088s-0'],0.00088,0,0,83735,stop_iterations_without_improvement_limit,36.1023,83735
instance01_bucket9,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,2374,"{1: 73, 2: 75}",0.0871,62,2110,65,2522,75,21146,2110,18,168,0.0162,150,"{1: 75, 2: 75}",['83735-0.00109s-0'],0.00109,0,0,83735,stop_iterations_without_improvement_limit,31.7318,83735
instance01_bucket10,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,2151,"{1: 73, 2: 75}",0.0789,67,2076,53,2299,75,20763,2076,18,167,0.0168,150,"{1: 75, 2: 75}",['83735-0.00082s-0'],0.00082,0,0,83735,stop_iterations_without_improvement_limit,30.8397,83735
instance01_bucket11,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,1919,"{1: 73, 2: 75}",0.0702,102,2234,49,2067,75,22332,2234,26,175,0.0190,150,"{1: 75, 2: 75}",['83735-0.00085s-0'],0.00085,0,0,83735,stop_iterations_without_improvement_limit,33.6728,83735
instance01_bucket12,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,2418,"{1: 73, 2: 75}",0.0893,79,2249,67,2566,75,22548,2249,27,175,0.0166,150,"{1: 75, 2: 75}",['83735-0.00077s-0'],0.00077,0,0,83735,stop_iterations_without_improvement_limit,33.6954,83735
instance01_bucket13,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,1,0,150,0,2446,"{1: 74, 2: 75}",0.0882,122,2314,69,2595,75,23157,2314,31,179,0.0191,150,"{1: 75, 2: 75}",['83735-0.00077s-0'],0.00077,0,0,83735,stop_iterations_without_improvement_limit,37.3458,83735
instance01_bucket14,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,1836,"{2: 75, 1: 73}",0.0689,224,2235,47,1984,75,22223,2235,27,175,0.0236,150,"{1: 75, 2: 75}",['83735-0.00083s-0'],0.00083,0,0,83735,stop_iterations_without_improvement_limit,39.0862,83735
instance01_bucket15,vnds,60,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,2,0,150,0,2217,"{1: 73, 2: 75}",0.0814,73,2069,58,2365,75,20692,2069,17,167,0.0188,150,"{1: 75, 2: 75}",['83735-0.00091s-0'],0.00091,0,0,83735,stop_iterations_without_improvement_limit,33.4329,83735
