instance_id,solver_name,-t,-k,-i,-ni,-is,-mi,-fa,-ks,-r,-wi,-wk,-wa,-wr,-rwa,-swa,-swr,-rwr,building_solution_time,iterations_counter,improvements_counter,-r (restart) counter,improve_top_solution_success_counter,not_improvements_counter,no_families_to_remove_counter,unfeasible_add_random_families_counter,removal_number_values,mean_shaking_time,-mi limit reached,-is limit reached,-fa limit reached,-ks limit reached,reached_k_max_counter,discarded_get_best_neighbor,improvement_failures_counter,improvement_successes_counter,vnd_iterations_counter,mean_get_best_neighbor_time,final_iterations_without_improvement,vnds_k_values_counter,top_solutions,TTB,ITB,max_solutions_distance,initial_solution_obj_value,stopping_cause,execution_time,obj_value
instance10_bucket1,vnds,99.98640669999986,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,150,0,1,0,150,0,0,"{1: 74, 2: 75}",0.0001,0,1817,0,0,75,18178,1817,1,151,0.0387,150,"{1: 75, 2: 75}",['284003-0.00222s-0'],0.00222,0,0,284003,stop_iterations_without_improvement_limit,40.4176,284003
instance10_bucket2,vnds,59.553897799999504,2,0,150,10,100,30,20,80,True,True,True,True,False,False,False,False,0.0000,148,14,0,0,134,0,3,"{1: 81, 2: 67}",0.0092,2,1966,0,11,67,19732,1966,17,164,0.0516,55,"{1: 81, 2: 67}","['284003-0.00249s-0', '291684-0.64479s-2', '298148-0.85397s-3', '335802-1.30404s-4', '336693-1.61821s-5', '390607-3.22485s-6', '391548-6.36742s-13', '393571-7.42704s-16', '393870-8.74354s-19', '395807-9.65103s-22', '395921-13.16696s-33', '396221-18.56700s-44', '396757-33.71702s-81', '397595-37.70256s-92', '397845-37.92980s-93']",37.92980,93,37,284003,stop_cpu_time_limit,59.6796,397845
